ensembl_id	name	chromosome	description	feature_type	strand	start	end
SPBC354.05c	sre2	II	membrane-tethered transcription factor Sre2 	protein_coding	-1	551130	555362
SPBC354.06	mrps16	II	mitochondrial ribosomal protein subunit S16 (predicted) 	protein_coding	1	554749	557248
SPBC354.07c	SPBC354.07c	II	oxysterol binding protein (predicted) 	protein_coding	-1	557827	560416
SPBC354.08c	SPBC354.08c	II	DUF221 family protein 	protein_coding	-1	561122	564808
SPBC354.09c	SPBC354.09c	II	Tre1 family protein, involved in vacuolar protein degradation (predicted) 	protein_coding	-1	565094	568419
SPBC354.10	def1	II	RNAPII degradation factor Def1 (predicted) 	protein_coding	1	570905	574320
SPBC354.11c	SPBC354.11c	II	dubious 	protein_coding	-1	574658	578723
SPBC354.12	gpd3	II	glyceraldehyde 3-phosphate dehydrogenase Gpd3 	protein_coding	1	578063	580056
SPBC354.13	rga6	II	Rho-type GTPase activating protein Rga6 (predicted) 	protein_coding	1	581098	583861
SPBC354.14c	vac8	II	vacuolar protein Vac8 (predicted) 	protein_coding	-1	583608	586015
SPBC354.15	fap1	II	L-pipecolate oxidase 	protein_coding	1	586279	588261
SPBC359.01	SPBC359.01	II	amino acid permease (predicted) 	protein_coding	1	104609	107221
SPBC359.02	alr2	II	alanine racemase Alr2 (predicted) 	protein_coding	1	107583	109353
SPBC359.03c	aat1	II	amino acid transporter Aat1 	protein_coding	-1	111007	113472
SPBC359.04c	pfl7	II	cell surface glycoprotein (predicted), DIPSY family 	protein_coding	-1	117892	121286
SPBC359.05	abc3	II	ABC transporter Abc3, unknown specificity 	protein_coding	1	122657	127461
SPBC359.06	mug14	II	adducin 	protein_coding	1	128660	129742
SPBC36.01c	SPBC36.01c	II	spermidine family transporter (predicted) 	protein_coding	-1	832780	836971
SPBC36.02c	SPBC36.02c	II	spermidine family transporter (predicted) 	protein_coding	-1	836908	841625
SPBC36.03c	mfs3	II	MFS family transmembrane transporter Mfs3 	protein_coding	-1	843017	845684
SPBC36.04	cys11	II	cysteine synthase 	protein_coding	1	847930	849485
SPBC36.05c	clr6	II	histone deacetylase (class I) Clr6 	protein_coding	-1	849345	851518
SPBC36.06c	spo9	II	farnesyl pyrophosphate synthetase 	protein_coding	-1	851808	853592
SPBC36.07	elp1	II	elongator subunit Elp1 (predicted) 	protein_coding	1	853583	857560
SPBC36.08c	cog2	II	Golgi transport complex subunit Cog2 (predicted) 	protein_coding	-1	853526	858442
SPBC36.09	sap61	II	U2 snRNP-associated protein sap61 	protein_coding	1	858423	860614
SPBC36.10	SPBC36.10	II	mitochondrial intermembrane space protein; involved in phospholipid metabolism (predicted) 	protein_coding	1	860717	862422
SPBC36.11	SPBC36.11	II	Schizosaccharomyces specific protein 	protein_coding	1	862494	864710
SPBC36.12c	git7	II	SGT1-like protein Git7 	protein_coding	-1	864655	866083
SPBC36.13	SPBC36.13	II	dubious 	protein_coding	-1	845622	846322
SPBC365.01	crs103	II	sec14 cytosolic factor family (predicted) 	protein_coding	1	2499539	2501351
SPBC365.02c	cox10	II	protoheme IX farnesyltransferase (predicted) 	protein_coding	-1	2501202	2502688
SPBC365.03c	rpl2101	II	60S ribosomal protein L21 (predicted) 	protein_coding	-1	2503183	2503818
SPBC365.04c	SPBC365.04c	II	RNA-binding protein, involved in ribosome biogenesis (predicted) 	protein_coding	-1	2504152	2505105
SPBC365.05c	slu7	II	splicing factor Slu7 	protein_coding	-1	2505270	2506691
SPBC365.06	pmt3	II	SUMO 	protein_coding	1	2506815	2510260
SPBC365.07c	SPBC365.07c	II	TATA element modulatory factor homolog (predicted) 	protein_coding	-1	2507521	2509349
SPBC365.08c	SPBC365.08c	II	Der1-like (degradation in the ER) family (predicted) 	protein_coding	-1	2509332	2510505
SPBC365.09c	SPBC365.09c	II	human KIN ortholog (predicted) 	protein_coding	-1	2510667	2512567
SPBC365.10	arp5	II	actin-like protein Arp5 	protein_coding	1	2512580	2515047
SPBC365.11	SPBC365.11	II	GRIP domain protein (predicted) 	protein_coding	1	2515189	2516757
SPBC365.12c	ish1	II	LEA domain protein 	protein_coding	-1	2516125	2518792
SPBC365.13c	hba1	II	Ran GTPase binding protein Hba1 	protein_coding	-1	2518726	2521126
SPBC365.14c	uge1	II	UDP-glucose 4-epimerase Uge1 	protein_coding	-1	2521123	2523067
SPBC365.15	alp4	II	gamma tubulin complex Spc97/GCP2 subunit Alp4 	protein_coding	1	2523969	2527134
SPBC365.16	SPBC365.16	II	conserved protein 	protein_coding	1	2529641	2532214
SPBC365.20c	pnc1	II	nicotinamidase Pnc1 (predicted) 	protein_coding	-1	2494114	2497857
SPBC36B7.02	SPBC36B7.02	II	Svf1 family protein Svf2 	protein_coding	1	2384851	2386974
SPBC36B7.03	sec63	II	ER protein translocation subcomplex subunit Sec63 (predicted) 	protein_coding	1	2387070	2389366
SPBC36B7.04	SPBC36B7.04	II	tRNA dihydrouridine synthase Dus1 (predicted) 	protein_coding	1	2389462	2390997
SPBC36B7.05c	SPBC36B7.05c	II	ubiquitin-protein ligase E3/phosphatidylinositol(3)-phosphate binding protein (predicted) 	protein_coding	-1	2390937	2392223
SPBC36B7.06c	mug20	II	Schizosaccharomyces specific protein Mug20 	protein_coding	-1	2392161	2393113
SPBC36B7.07	tlg1	II	SNARE Tlg1 (predicted) 	protein_coding	1	2393535	2395530
SPBC36B7.08c	SPBC36B7.08c	II	nucleosome assembly protein (predicted) 	protein_coding	-1	2393472	2395636
SPBC36B7.09	gcn2	II	eIF2 alpha kinase Gcn2 	protein_coding	1	2395941	2401552
SPBC3B8.01c	arh1	II	NADPH-adrenodoxin reductase Arh1 	protein_coding	1	3397303	3399191
SPBC3B8.02	php5	II	CCAAT-binding factor complex subunit Php5 	protein_coding	-1	3393904	3396524
SPBC3B8.03	SPBC3B8.03	II	saccharopine dehydrogenase (predicted) 	protein_coding	-1	3391684	3393331
SPBC3B8.04c	SPBC3B8.04c	II	membrane transporter (predicted) 	protein_coding	1	3387584	3390930
SPBC3B8.05	SPBC3B8.05	II	diphthamide biosynthesis protein Dph1 (predicted) 	protein_coding	-1	3385802	3387458
SPBC3B8.06	SPBC3B8.06	II	conserved fungal protein 	protein_coding	-1	3383266	3385721
SPBC3B8.07c	dsd1	II	dihydroceramide delta-4 desaturase 	protein_coding	1	3380787	3383137
SPBC3B8.08	SPBC3B8.08	II	Sjogren's syndrome/scleroderma autoantigen 1 family (predicted) 	protein_coding	-1	3377709	3378587
SPBC3B8.09	SPBC3B8.09	II	U3 snoRNP-associated protein Utp3 (predicted) 	protein_coding	-1	3375459	3377375
SPBC3B8.10c	nem1	II	Nem1-Spo7 phosphatase complex catalytic subunit Nem1 (predicted) 	protein_coding	1	3373276	3375552
SPBC3B8.11	rrn6	II	RNA polymerase I transcription factor subunit Rrn6 (predicted) 	protein_coding	-1	3369297	3372308
SPBC3B9.01	fes1	II	Hsp70 nucleotide exchange factor Fes1 (predicted) 	protein_coding	1	3990414	3991685
SPBC3B9.02c	cwf28	II	splicing factor Cwf28 	protein_coding	-1	3991612	3993019
SPBC3B9.03	SPBC3B9.03	II	signal recognition particle receptor alpha subunit Srp101 (predicted) 	protein_coding	1	3993392	3995471
SPBC3B9.04	SPBC3B9.04	II	mitochondrial methyltransferase (predicted) 	protein_coding	1	3995407	3996594
SPBC3B9.05	SPBC3B9.05	II	helper of TIM (predicted) 	protein_coding	1	3997584	3998531
SPBC3B9.06c	atg3	II	autophagy associated protein Atg3 	protein_coding	-1	3998467	3999894
SPBC3B9.07c	rpa43	II	DNA-directed RNA polymerase I complex subunit Rpa43 	protein_coding	-1	4000467	4001584
SPBC3B9.08c	mnh1	II	Mago-nashi homolog Mnh1 (predicted) 	protein_coding	-1	4001529	4002842
SPBC3B9.09	vps36	II	ESCRT II complex subunit Vps36 	protein_coding	1	4002816	4004866
SPBC3B9.10	vti1	II	SNARE Vti1 (predicted) 	protein_coding	1	4004858	4006201
SPBC3B9.11c	ctf1	II	mRNA cleavage and polyadenylation specificity factor complex subunit Ctf1 	protein_coding	-1	4006607	4008054
SPBC3B9.12	trs23	II	TRAPP complex subunit Trs23 (predicted) 	protein_coding	1	4008114	4008829
SPBC3B9.13c	rpp102	II	60S acidic ribosomal protein A3 	protein_coding	-1	4008717	4009443
SPBC3B9.14c	mrpl3	II	mitochondrial ribosomal protein subunit L3 (predicted) 	protein_coding	-1	4009482	4010868
SPBC3B9.15c	scp1	II	Sre1 cleavage activating protein, Scap Scp1 	protein_coding	-1	4011148	4015280
SPBC3B9.16c	nup120	II	nucleoporin Nup120 	protein_coding	-1	4015226	4018932
SPBC3B9.17	isa2	II	iron-sulfur protein Isa2 	protein_coding	1	4020198	4021107
SPBC3B9.18c	vma7	II	V-type ATPase V1 subunit F (predicted) 	protein_coding	-1	4021130	4021955
SPBC3B9.19	mge1	II	mitochondrial GrpE domain chaperone protein (predicted) 	protein_coding	1	4022474	4023772
SPBC3B9.21	dcp1	II	mRNA decapping complex regulatory subunit Dcp1 	protein_coding	1	3996528	3997467
SPBC3B9.22c	dad4	II	DASH complex subunit Dad4 	protein_coding	-1	4005063	4006493
SPBC3D6.02	but2	II	But2 family protein But2 	protein_coding	1	1268479	1271559
SPBC3D6.03c	trz2	II	mitochondrial 3'-tRNA processing endonuclease tRNAse Z, Trz2 	protein_coding	-1	1271776	1274127
SPBC3D6.04c	mad1	II	mitotic spindle checkpoint protein Mad1 	protein_coding	-1	1274839	1277059
SPBC3D6.05	ptp4	II	phosphatidate cytidylyltransferase Ptp4 (predicted) 	protein_coding	1	1277905	1279799
SPBC3D6.06c	prs5	II	ribose-phosphate pyrophosphokinase Prs5 (predicted) 	protein_coding	-1	1279752	1281465
SPBC3D6.07	gpi3	II	pig-A, phosphatidylinositol N-acetylglucosaminyltransferase subunit Gpi3 (predicted) 	protein_coding	1	1282754	1284325
SPBC3D6.08c	lsm1	II	mRNA decapping complex subunit (predicted) 	protein_coding	-1	1284338	1285133
SPBC3D6.09	dpb4	II	DNA polymerase epsilon subunit Dpb4 	protein_coding	1	1285965	1287121
SPBC3D6.10	apn2	II	AP-endonuclease Apn2 	protein_coding	1	1287406	1290094
SPBC3D6.11c	slx8	II	SUMO-targeted ubiquitin-protein ligase E3 Slx8 	protein_coding	-1	1288188	1290276
SPBC3D6.12	dip2	II	U3 snoRNA associated protein Dip2 (predicted) 	protein_coding	1	1290498	1293435
SPBC3D6.13c	pdi3	II	ER associated protein disulfide isomerase Pdi3 	protein_coding	-1	1293360	1296034
SPBC3D6.15	rps2501	II	40S ribosomal protein S25 (predicted) 	protein_coding	1	1274229	1274719
SPBC3D6.16	SPBC3D6.16	II	dubious 	protein_coding	1	1296915	1297260
SPBC3E7.01	fab1	II	1-phosphatidylinositol-3-phosphate 5-kinase Fab1 	protein_coding	-1	2651580	2659459
SPBC3E7.02c	hsp16	II	heat shock protein Hsp16 	protein_coding	-1	2660139	2660992
SPBC3E7.04c	SPBC3E7.04c	II	Ric8 family guanine nucleotide exchange factor synembryn family 	protein_coding	-1	2662488	2664652
SPBC3E7.05c	SPBC3E7.05c	II	human mitofilin ortholog (predicted) 	protein_coding	-1	2665294	2667478
SPBC3E7.06c	fnx2	II	vacuolar membrane amino acid uptake transporter Fnx2 	protein_coding	-1	2668034	2670240
SPBC3E7.07c	SPBC3E7.07c	II	DUF757 family protein 	protein_coding	-1	2671877	2672919
SPBC3E7.08c	rad13	II	DNA repair nuclease Rad13 	protein_coding	-1	2672990	2676799
SPBC3E7.09	SPBC3E7.09	II	Sad1-UNC-like protein involved protein folding in the ER (predicted) 	protein_coding	1	2676552	2678723
SPBC3E7.10	fma1	II	methionine aminopeptidase Fma1 (predicted) 	protein_coding	1	2678672	2680283
SPBC3E7.11c	SPBC3E7.11c	II	DNAJ protein Caj1/Djp1-type (predicted) 	protein_coding	-1	2680226	2681786
SPBC3E7.12c	cfh4	II	chitin synthase regulatory factor Cfh4 (predicted) 	protein_coding	-1	2682000	2683902
SPBC3E7.13c	syf2	II	splicing factor Syf2 	protein_coding	-1	2683836	2684834
SPBC3E7.14	smf1	II	Sm snRNP core protein Smf1 	protein_coding	1	2685614	2686887
SPBC3E7.15c	lac1	II	sphingosine N-acyltransferase Lac1 	protein_coding	-1	2684885	2688168
SPBC3E7.16c	leu3	II	2-isopropylmalate synthase Leu3 	protein_coding	-1	2688416	2690687
SPBC3E7.17	SPBC3E7.17	II	dubious 	protein_coding	1	2661796	2661978
SPBC3F6.01c	SPBC3F6.01c	II	serine/threonine protein phosphatase (predicted) 	protein_coding	-1	4184599	4187022
SPBC3F6.02c	SPBC3F6.02c	II	3 beta-hydroxysteroid dehydrogenase/delta 5-->4-isomerase (predicted) 	protein_coding	-1	4187250	4188821
SPBC3F6.03	trr1	II	thioredoxin reductase Trr1 	protein_coding	1	4189144	4191448
SPBC3F6.04c	nop14	II	U3 snoRNP protein Nop14 (predicted) 	protein_coding	-1	4191453	4194222
SPBC3F6.05	rga1	II	Rho-type GTPase activating protein Rga1 	protein_coding	1	4196034	4200033
SPBC3H7.01	spo14	II	GDP/GTP exchange factor, WD repeat protein Spo14 	protein_coding	-1	1889972	1891820
SPBC3H7.02	SPBC3H7.02	II	sulfate transporter (predicted) 	protein_coding	-1	1884123	1887940
SPBC3H7.03c	SPBC3H7.03c	II	2-oxoglutarate dehydrogenase (lipoamide) (e1 component of oxoglutarate dehydrogenase complex) (predicted) 	protein_coding	1	1879006	1884199
SPBC3H7.04	SPBC3H7.04	II	supeoxide dismutase, mitochondrial ribosomal protein subunit (predicted) 	protein_coding	-1	1875654	1876846
SPBC3H7.05c	SPBC3H7.05c	II	mitochondrial Membrane Bound O-Acyl Transferase (MBOAT) family 	protein_coding	1	1873513	1875657
SPBC3H7.06c	pof9	II	F-box protein Pof9 	protein_coding	1	1871847	1873320
SPBC3H7.07c	ser2	II	phosphoserine phosphatase Ser2 (predicted) 	protein_coding	1	1870281	1871749
SPBC3H7.08c	SPBC3H7.08c	II	conserved fungal protein 	protein_coding	1	1868936	1870314
SPBC3H7.09	erf2	II	palmitoyltransferase Erf2 	protein_coding	-1	1865821	1867734
SPBC3H7.10	elp6	II	elongator complex subunit Elp6 (predicted) 	protein_coding	-1	1864777	1865654
SPBC3H7.11	SPBC3H7.11	II	actin binding methyltransferase (predicted) 	protein_coding	-1	1863284	1864186
SPBC3H7.12	rav2	II	RAVE complex subunit Rav2 	protein_coding	-1	1861541	1863142
SPBC3H7.13	far10	II	SIP/FAR complex FHA domain subunit Far10/Csc1 	protein_coding	-1	1859004	1861332
SPBC3H7.14	mug176	II	BRCT domain protein 	protein_coding	-1	1857186	1859047
SPBC3H7.15	hhp1	II	serine/threonine protein kinase Hhp1 	protein_coding	-1	1854673	1856882
SPBC3H7.18	tam8	II	Schizosaccharomyces specific protein Tam8 	protein_coding	1	1864520	1864753
SPBC4.01	dni2	II	tetraspan protein Dni2 (predicted) 	protein_coding	1	1184427	1185324
SPBC4.02c	SPBC4.02c	II	conserved fungal protein 	protein_coding	-1	1185476	1187542
SPBC4.03c	SPBC4.03c	II	COPII-coated vesicle component Sfb3 (predicted) 	protein_coding	-1	1187646	1190936
SPBC4.04c	mcm2	II	MCM complex subunit Mcm2 	protein_coding	-1	1191208	1194204
SPBC4.05	mlo2	II	ubiquitin protein ligase E3 component human N-recognin 7 homolog Mlo2 	protein_coding	1	1194337	1195711
SPBC4.06	SPBC4.06	II	acid phosphatase (predicted) 	protein_coding	1	1195987	1197756
SPBC4.07c	rpt2	II	19S proteasome regulatory subunit Rpt2 	protein_coding	-1	1197778	1199431
SPBC405.01	ade1	II	phosphoribosylamine-glycine ligase/phosphoribosylformylglycinamidine cyclo-ligase 	protein_coding	1	3140566	3143304
SPBC405.02c	SPBC405.02c	II	Schizosaccharomyces specific protein 	protein_coding	-1	3143300	3145216
SPBC405.03c	SPBC405.03c	II	membrane transporter (predicted) 	protein_coding	-1	3145383	3146892
SPBC405.04c	ypt7	II	GTPase Ypt7 	protein_coding	-1	3147096	3148452
SPBC405.05	atg16	II	autophagy protein Atg16 	protein_coding	1	3148510	3149656
SPBC405.06	SPBC405.06	II	DNAJ protein Xdj1 (predicted) 	protein_coding	1	3150474	3152864
SPBC405.07	rpl3602	II	60S ribosomal protein L36 	protein_coding	1	3153441	3154041
SPBC409.03	swi5	II	Swi5 protein 	protein_coding	1	1137901	1139030
SPBC409.04c	mis12	II	kinetochore protein Mis12 	protein_coding	-1	1137753	1139676
SPBC409.05	skp1	II	SCF ubiquitin ligase complex subunit Skp1 	protein_coding	1	1140086	1141240
SPBC409.06	uch2	II	ubiquitin C-terminal hydrolase Uch2 	protein_coding	1	1142122	1143522
SPBC409.07c	wis1	II	MAP kinase kinase Wis1 	protein_coding	-1	1143731	1146633
SPBC409.08	SPBC409.08	II	spermine family transporter (predicted) 	protein_coding	1	1151272	1154300
SPBC409.09c	mis13	II	kinetochore protein Mis13 	protein_coding	-1	1154304	1155626
SPBC409.10	ade7	II	phosphoribosylamidoimidazolesuccinocarboxamide synthase, SAICAR synthetase, Ade7 	protein_coding	1	1157104	1158424
SPBC409.11	meu18	II	Schizosaccharomyces specific protein Meu18 	protein_coding	1	1158533	1160295
SPBC409.12c	stn1	II	telomere cap complex subunit Stn1 	protein_coding	-1	1161485	1163251
SPBC409.13	rib4	II	6,7-dimethyl-8-ribityllumazine synthase 	protein_coding	1	1165419	1166729
SPBC409.14c	mrps17	II	mitochondrial ribosomal protein subunit S17 (predicted) 	protein_coding	-1	1166520	1167359
SPBC409.15	SPBC409.15	II	rRNA processing protein Tsr2 (predicted) 	protein_coding	1	1167509	1168516
SPBC409.16c	saw1	II	recombination protein Saw1 (predicted) 	protein_coding	-1	1168027	1169391
SPBC409.17c	SPBC409.17c	II	DUF1769 family protein 	protein_coding	-1	1169327	1170675
SPBC409.18	SPBC409.18	II	phosphatidic acid phosphatase (predicted) 	protein_coding	1	1171492	1172644
SPBC409.19c	SPBC409.19c	II	metaxin (predicted) 	protein_coding	-1	1171307	1174224
SPBC409.20c	psh3	II	ER chaperone SHR3 homologue Psh3 	protein_coding	-1	1174480	1175972
SPBC409.21	sec66	II	ER protein translocation subcomplex subunit Sec66 (predicted) 	protein_coding	1	1176673	1177909
SPBC409.23	tam7	II	conserved fungal protein 	protein_coding	1	1164318	1164885
SPBC418.01c	his4	II	imidazoleglycerol-phosphate synthase (predicted) 	protein_coding	-1	3581989	3583918
SPBC418.02	SPBC418.02	II	NatA N-acetyltransferase complex subunit (predicted) 	protein_coding	1	3584891	3587346
SPBC428.01c	nup107	II	nucleoporin Nup107 	protein_coding	-1	438999	442078
SPBC428.02c	eca39	II	branched chain amino acid aminotransferase Eca39 	protein_coding	-1	442344	443980
SPBC428.03c	pho4	II	thiamine-repressible acid phosphatase Pho4 	protein_coding	-1	445324	447177
SPBC428.04	apq12	II	nuclear membrane organization protein Apq12 (predicted) 	protein_coding	1	448638	449398
SPBC428.05c	arg12	II	argininosuccinate synthase Arg12 	protein_coding	-1	449440	451091
SPBC428.06c	rxt2	II	histone deacetylase complex subunit Rxt2 	protein_coding	-1	451027	453062
SPBC428.07	meu6	II	meiotic chromosome segregation protein Meu6 	protein_coding	1	454108	456553
SPBC428.08c	clr4	II	histone H3 lysine methyltransferase Clr4 	protein_coding	-1	453996	458487
SPBC428.10	SPBC428.10	II	Schizosaccharomyces pombe specific protein 	protein_coding	1	460831	464017
SPBC428.11	met17	II	homocysteine synthase Met17 	protein_coding	1	465475	467247
SPBC428.12c	SPBC428.12c	II	RNA-binding protein 	protein_coding	-1	467841	468829
SPBC428.13c	mob1	II	Sid2-Mob1 kinase complex regulatory subunit Mob1 	protein_coding	-1	469388	470150
SPBC428.14	SPBC428.14	II	1-acylglycerol-3-phosphate acyltransferase (predicted) 	protein_coding	1	469369	472140
SPBC428.15	SPBC428.15	II	Obg-like ATPase (predicted) 	protein_coding	1	472084	473687
SPBC428.16c	rhb1	II	Rheb GTPase Rhb1 	protein_coding	-1	473670	474573
SPBC428.17c	wpl1	II	Wings apart-like homolog Wpl1 	protein_coding	-1	474574	476783
SPBC428.18	cdt1	II	replication licensing factor Cdt1 	protein_coding	1	477189	478738
SPBC428.19c	utp15	II	U3 snoRNP protein Utp15 (predicted) 	protein_coding	-1	478913	481013
SPBC428.20c	alp6	II	gamma tubulin complex Spc98/GCP3 subunit Alp6 	protein_coding	-1	480948	483826
SPBC460.01c	SPBC460.01c	AB325691	amino-acid permease, unknown 	protein_coding	-1	1479	3197
SPBC460.02c	SPBC460.02c	AB325691	glutathione S-transferase (predicted) 	protein_coding	-1	8856	9803
SPBC460.03	vba2	AB325691	vacuolar amino acid uptake transporter (predicted) 	protein_coding	1	11641	13344
SPBC460.04c	SPBC460.04c	AB325691	sulfonate/alpha-ketoglutare dioxygenase (predicted) 	protein_coding	-1	14073	15248
SPBC460.05	SPBC460.05	AB325691	membrane transporter (predicted) 	protein_coding	1	16470	18062
SPBC4B4.01c	ptk1	II	fumble family pantothenate kinase (predicted) 	protein_coding	-1	3411334	3413051
SPBC4B4.02c	nca2	II	mitochondrial protein Nca2 (predicted) 	protein_coding	-1	3412999	3415299
SPBC4B4.03	rsc1	II	RSC complex subunit Rsc1 	protein_coding	1	3416010	3418693
SPBC4B4.04	SPBC4B4.04	II	translation initiation factor eIF2A (predicted) 	protein_coding	1	3418840	3421189
SPBC4B4.05	smg1	II	Sm snRNP core protein Smg1 	protein_coding	1	3421290	3421966
SPBC4B4.06	vps25	II	ESCRT II complex subunit Vps25 	protein_coding	1	3422377	3424422
SPBC4B4.07c	usp102	II	U1 snRNP-associated protein Usp102 	protein_coding	-1	3423222	3424668
SPBC4B4.08	ght2	II	hexose transporter Ght2 	protein_coding	1	3427180	3429424
SPBC4B4.09	usp105	II	U1 snRNP-associated protein Usp105 	protein_coding	1	3429718	3432178
SPBC4B4.10c	atg5	II	autophagy associated protein Atg5 	protein_coding	-1	3432104	3433533
SPBC4B4.11	SPBC4B4.11	II	conserved fungal protein 	protein_coding	1	3433534	3437508
SPBC4B4.12c	SPBC4B4.12c	II	Schizosaccharomyces specific protein 	protein_coding	-1	3433808	3434686
SPBC4C3.03	SPBC4C3.03	II	homoserine kinase (predicted) 	protein_coding	-1	3138370	3140163
SPBC4C3.04c	SPBC4C3.04c	II	guanyl-nucleotide exchange factor (predicted) 	protein_coding	1	3137541	3138228
SPBC4C3.05c	nuc1	II	DNA-directed RNA polymerase I complex large subunit Nuc1 	protein_coding	1	3127776	3133199
